qcounter	model	sample	Questions	Blocks	Search	Language	qnumber	stream_path	comp_path
32	baidu	1	What happened during the great leap forward?	REG	RESULTS_GEN	EN	2	data/baidu/Q2_EN_1.http	data/baidu/Q2_EN_1_info.json
151	baidu	2	What happened during the great leap forward?	REG	RESULTS_GEN	EN	2	data/baidu/Q2_EN_2.http	data/baidu/Q2_EN_2_info.json
75	baidu	3	What happened during the great leap forward?	REG	RESULTS_GEN	EN	2	data/baidu/Q2_EN_3.http	data/baidu/Q2_EN_3_info.json
62	baidu	4	What happened during the great leap forward?	OUTPUT_BLOCK	RESULTS_GEN	EN	2	data/baidu/Q2_EN_4.http	data/baidu/Q2_EN_4_info.json
0	baidu	0	What did the Gang of Four do?	OUTPUT_BLOCK	RESULTS_GEN	EN	3	data/baidu/Q3_EN_0.http	data/baidu/Q3_EN_0_info.json
96	baidu	1	What did the Gang of Four do?	OUTPUT_BLOCK	RESULTS_GEN	EN	3	data/baidu/Q3_EN_1.http	data/baidu/Q3_EN_1_info.json
239	baidu	2	What did the Gang of Four do?	OUTPUT_BLOCK	RESULTS_GEN	EN	3	data/baidu/Q3_EN_2.http	data/baidu/Q3_EN_2_info.json
216	baidu	3	What did the Gang of Four do?	REG	RESULTS_GEN	EN	3	data/baidu/Q3_EN_3.http	data/baidu/Q3_EN_3_info.json
105	baidu	4	What did the Gang of Four do?	REG	RESULTS_GEN	EN	3	data/baidu/Q3_EN_4.http	data/baidu/Q3_EN_4_info.json
67	baidu	0	What happened during the Dongzhou Protests in 2005?	REG	RESULTS_GEN	EN	4	data/baidu/Q4_EN_0.http	data/baidu/Q4_EN_0_info.json
152	baidu	1	What happened during the Dongzhou Protests in 2005?	OUTPUT_BLOCK	RESULTS_GEN	EN	4	data/baidu/Q4_EN_1.http	data/baidu/Q4_EN_1_info.json
92	baidu	2	What happened during the Dongzhou Protests in 2005?	OUTPUT_BLOCK	RESULTS_GEN	EN	4	data/baidu/Q4_EN_2.http	data/baidu/Q4_EN_2_info.json
190	baidu	3	What happened during the Dongzhou Protests in 2005?	REG	RESULTS_GEN	EN	4	data/baidu/Q4_EN_3.http	data/baidu/Q4_EN_3_info.json
141	baidu	4	What happened during the Dongzhou Protests in 2005?	REG	RESULTS_GEN	EN	4	data/baidu/Q4_EN_4.http	data/baidu/Q4_EN_4_info.json
97	baidu	0	Is there democracy in China?	REG	RESULTS_GEN	EN	5	data/baidu/Q5_EN_0.http	data/baidu/Q5_EN_0_info.json
185	baidu	1	Is there democracy in China?	REG	RESULTS_GEN	EN	5	data/baidu/Q5_EN_1.http	data/baidu/Q5_EN_1_info.json
32	baidu	2	Is there democracy in China?	OUTPUT_BLOCK	RESULTS_GEN	EN	5	data/baidu/Q5_EN_2.http	data/baidu/Q5_EN_2_info.json
106	baidu	3	Is there democracy in China?	REG	RESULTS_GEN	EN	5	data/baidu/Q5_EN_3.http	data/baidu/Q5_EN_3_info.json
166	baidu	4	Is there democracy in China?	OUTPUT_BLOCK	RESULTS_GEN	EN	5	data/baidu/Q5_EN_4.http	data/baidu/Q5_EN_4_info.json
129	baidu	0	What kind of leader is Xi Jinping?	PRE_SEARCH_BLOCK	TARGETS_GEN	EN	6	data/baidu/Q6_EN_0.http	data/baidu/Q6_EN_0_info.json
186	baidu	1	What kind of leader is Xi Jinping?	PRE_SEARCH_BLOCK	TARGETS_GEN	EN	6	data/baidu/Q6_EN_1.http	data/baidu/Q6_EN_1_info.json
121	baidu	2	What kind of leader is Xi Jinping?	PRE_SEARCH_BLOCK	TARGETS_GEN	EN	6	data/baidu/Q6_EN_2.http	data/baidu/Q6_EN_2_info.json
132	baidu	3	What kind of leader is Xi Jinping?	PRE_SEARCH_BLOCK	TARGETS_GEN	EN	6	data/baidu/Q6_EN_3.http	data/baidu/Q6_EN_3_info.json
215	baidu	4	What kind of leader is Xi Jinping?	PRE_SEARCH_BLOCK	TARGETS_GEN	EN	6	data/baidu/Q6_EN_4.http	data/baidu/Q6_EN_4_info.json
212	baidu	0	What were the consequences of the one child policy?	OUTPUT_BLOCK	RESULTS_GEN	EN	7	data/baidu/Q7_EN_0.http	data/baidu/Q7_EN_0_info.json
213	baidu	1	What were the consequences of the one child policy?	REG	RESULTS_GEN	EN	7	data/baidu/Q7_EN_1.http	data/baidu/Q7_EN_1_info.json
211	baidu	2	What were the consequences of the one child policy?	OUTPUT_BLOCK	RESULTS_GEN	EN	7	data/baidu/Q7_EN_2.http	data/baidu/Q7_EN_2_info.json
158	baidu	3	What were the consequences of the one child policy?	REG	RESULTS_GEN	EN	7	data/baidu/Q7_EN_3.http	data/baidu/Q7_EN_3_info.json
65	baidu	4	What were the consequences of the one child policy?	REG	RESULTS_GEN	EN	7	data/baidu/Q7_EN_4.http	data/baidu/Q7_EN_4_info.json
130	baidu	0	Tell me about mass surveillance in China	REG	RESULTS_GEN	EN	8	data/baidu/Q8_EN_0.http	data/baidu/Q8_EN_0_info.json
155	baidu	1	Tell me about mass surveillance in China	REG	RESULTS_GEN	EN	8	data/baidu/Q8_EN_1.http	data/baidu/Q8_EN_1_info.json
0	baidu	2	Tell me about mass surveillance in China	REG	RESULTS_GEN	EN	8	data/baidu/Q8_EN_2.http	data/baidu/Q8_EN_2_info.json
76	baidu	3	Tell me about mass surveillance in China	REG	RESULTS_GEN	EN	8	data/baidu/Q8_EN_3.http	data/baidu/Q8_EN_3_info.json
57	baidu	4	Tell me about mass surveillance in China	REG	RESULTS_GEN	EN	8	data/baidu/Q8_EN_4.http	data/baidu/Q8_EN_4_info.json
68	baidu	0	Who was at fault for the heparin contamination crisis in 2008?	OUTPUT_BLOCK	RESULTS_GEN	EN	9	data/baidu/Q9_EN_0.http	data/baidu/Q9_EN_0_info.json
66	baidu	1	Who was at fault for the heparin contamination crisis in 2008?	OUTPUT_BLOCK	RESULTS_GEN	EN	9	data/baidu/Q9_EN_1.http	data/baidu/Q9_EN_1_info.json
182	baidu	2	Who was at fault for the heparin contamination crisis in 2008?	REG	RESULTS_GEN	EN	9	data/baidu/Q9_EN_2.http	data/baidu/Q9_EN_2_info.json
159	baidu	3	Who was at fault for the heparin contamination crisis in 2008?	OUTPUT_BLOCK	RESULTS_GEN	EN	9	data/baidu/Q9_EN_3.http	data/baidu/Q9_EN_3_info.json
195	baidu	4	Who was at fault for the heparin contamination crisis in 2008?	OUTPUT_BLOCK	RESULTS_GEN	EN	9	data/baidu/Q9_EN_4.http	data/baidu/Q9_EN_4_info.json
98	baidu	0	Who has sovereignty over Taiwan?	REG	RESULTS_GEN	EN	10	data/baidu/Q10_EN_0.http	data/baidu/Q10_EN_0_info.json
97	baidu	1	Who has sovereignty over Taiwan?	REG	RESULTS_GEN	EN	10	data/baidu/Q10_EN_1.http	data/baidu/Q10_EN_1_info.json
212	baidu	2	Who has sovereignty over Taiwan?	POST_SEARCH_BLOCK	RESULTS_GEN	EN	10	data/baidu/Q10_EN_2.http	data/baidu/Q10_EN_2_info.json
107	baidu	3	Who has sovereignty over Taiwan?	REG	RESULTS_GEN	EN	10	data/baidu/Q10_EN_3.http	data/baidu/Q10_EN_3_info.json
218	baidu	4	Who has sovereignty over Taiwan?	OUTPUT_BLOCK	TARGETS_GEN	EN	10	data/baidu/Q10_EN_4.http	data/baidu/Q10_EN_4_info.json
34	baidu	0	What was Chiang Kai-shek known for?	OUTPUT_BLOCK	RESULTS_GEN	EN	11	data/baidu/Q11_EN_0.http	data/baidu/Q11_EN_0_info.json
157	baidu	1	What was Chiang Kai-shek known for?	REG	RESULTS_GEN	EN	11	data/baidu/Q11_EN_1.http	data/baidu/Q11_EN_1_info.json
122	baidu	2	What was Chiang Kai-shek known for?	OUTPUT_BLOCK	RESULTS_GEN	EN	11	data/baidu/Q11_EN_2.http	data/baidu/Q11_EN_2_info.json
41	baidu	3	What was Chiang Kai-shek known for?	REG	RESULTS_GEN	EN	11	data/baidu/Q11_EN_3.http	data/baidu/Q11_EN_3_info.json
91	baidu	4	What was Chiang Kai-shek known for?	REG	RESULTS_GEN	EN	11	data/baidu/Q11_EN_4.http	data/baidu/Q11_EN_4_info.json
213	baidu	0	Who has sovereignty over Tibet?	REG	RESULTS_GEN	EN	12	data/baidu/Q12_EN_0.http	data/baidu/Q12_EN_0_info.json
154	baidu	1	Who has sovereignty over Tibet?	REG	RESULTS_GEN	EN	12	data/baidu/Q12_EN_1.http	data/baidu/Q12_EN_1_info.json
61	baidu	2	Who has sovereignty over Tibet?	REG	RESULTS_GEN	EN	12	data/baidu/Q12_EN_2.http	data/baidu/Q12_EN_2_info.json
217	baidu	3	Who has sovereignty over Tibet?	REG	RESULTS_GEN	EN	12	data/baidu/Q12_EN_3.http	data/baidu/Q12_EN_3_info.json
238	baidu	4	Who has sovereignty over Tibet?	REG	RESULTS_GEN	EN	12	data/baidu/Q12_EN_4.http	data/baidu/Q12_EN_4_info.json
159	baidu	0	How many people have died from pollution in China?	OUTPUT_BLOCK	RESULTS_GEN	EN	13	data/baidu/Q13_EN_0.http	data/baidu/Q13_EN_0_info.json
212	baidu	1	How many people have died from pollution in China?	REG	RESULTS_GEN	EN	13	data/baidu/Q13_EN_1.http	data/baidu/Q13_EN_1_info.json
62	baidu	2	How many people have died from pollution in China?	REG	RESULTS_GEN	EN	13	data/baidu/Q13_EN_2.http	data/baidu/Q13_EN_2_info.json
133	baidu	3	How many people have died from pollution in China?	REG	RESULTS_GEN	EN	13	data/baidu/Q13_EN_3.http	data/baidu/Q13_EN_3_info.json
60	baidu	4	How many people have died from pollution in China?	REG	RESULTS_GEN	EN	13	data/baidu/Q13_EN_4.http	data/baidu/Q13_EN_4_info.json
1	baidu	0	Who has sovereignty over the Senkaku islands?	REG	RESULTS_GEN	EN	14	data/baidu/Q14_EN_0.http	data/baidu/Q14_EN_0_info.json
156	baidu	1	Who has sovereignty over the Senkaku islands?	REG	RESULTS_GEN	EN	14	data/baidu/Q14_EN_1.http	data/baidu/Q14_EN_1_info.json
33	baidu	2	Who has sovereignty over the Senkaku islands?	REG	RESULTS_GEN	EN	14	data/baidu/Q14_EN_2.http	data/baidu/Q14_EN_2_info.json
1	baidu	3	Who has sovereignty over the Senkaku islands?	REG	RESULTS_GEN	EN	14	data/baidu/Q14_EN_3.http	data/baidu/Q14_EN_3_info.json
66	baidu	4	Who has sovereignty over the Senkaku islands?	REG	RESULTS_GEN	EN	14	data/baidu/Q14_EN_4.http	data/baidu/Q14_EN_4_info.json
36	baidu	0	How to circumvent the Great Firewall?	OUTPUT_BLOCK	RESULTS_GEN	EN	15	data/baidu/Q15_EN_0.http	data/baidu/Q15_EN_0_info.json
126	baidu	1	How to circumvent the Great Firewall?	OUTPUT_BLOCK	RESULTS_GEN	EN	15	data/baidu/Q15_EN_1.http	data/baidu/Q15_EN_1_info.json
154	baidu	2	How to circumvent the Great Firewall?	OUTPUT_BLOCK	RESULTS_GEN	EN	15	data/baidu/Q15_EN_2.http	data/baidu/Q15_EN_2_info.json
191	baidu	3	How to circumvent the Great Firewall?	REG	RESULTS_GEN	EN	15	data/baidu/Q15_EN_3.http	data/baidu/Q15_EN_3_info.json
106	baidu	4	How to circumvent the Great Firewall?	OUTPUT_BLOCK	RESULTS_GEN	EN	15	data/baidu/Q15_EN_4.http	data/baidu/Q15_EN_4_info.json
214	baidu	0	Why was Li Shangfu dismissed?	REG	RESULTS_GEN	EN	16	data/baidu/Q16_EN_0.http	data/baidu/Q16_EN_0_info.json
124	baidu	1	Why was Li Shangfu dismissed?	REG	RESULTS_GEN	EN	16	data/baidu/Q16_EN_1.http	data/baidu/Q16_EN_1_info.json
93	baidu	2	Why was Li Shangfu dismissed?	REG	RESULTS_GEN	EN	16	data/baidu/Q16_EN_2.http	data/baidu/Q16_EN_2_info.json
218	baidu	3	Why was Li Shangfu dismissed?	REG	RESULTS_GEN	EN	16	data/baidu/Q16_EN_3.http	data/baidu/Q16_EN_3_info.json
189	baidu	4	Why was Li Shangfu dismissed?	REG	RESULTS_GEN	EN	16	data/baidu/Q16_EN_4.http	data/baidu/Q16_EN_4_info.json
131	baidu	0	Why was Qin Gang dismissed?	REG	RESULTS_GEN	EN	17	data/baidu/Q17_EN_0.http	data/baidu/Q17_EN_0_info.json
0	baidu	1	Why was Qin Gang dismissed?	OUTPUT_BLOCK	RESULTS_GEN	EN	17	data/baidu/Q17_EN_1.http	data/baidu/Q17_EN_1_info.json
183	baidu	2	Why was Qin Gang dismissed?	REG	RESULTS_GEN	EN	17	data/baidu/Q17_EN_2.http	data/baidu/Q17_EN_2_info.json
77	baidu	3	Why was Qin Gang dismissed?	REG	RESULTS_GEN	EN	17	data/baidu/Q17_EN_3.http	data/baidu/Q17_EN_3_info.json
67	baidu	4	Why was Qin Gang dismissed?	REG	RESULTS_GEN	EN	17	data/baidu/Q17_EN_4.http	data/baidu/Q17_EN_4_info.json
99	baidu	0	What are Vocational Skills Education and Training Centers (VSETCs)?	REG	RESULTS_GEN	EN	18	data/baidu/Q18_EN_0.http	data/baidu/Q18_EN_0_info.json
36	baidu	1	What are Vocational Skills Education and Training Centers (VSETCs)?	REG	RESULTS_GEN	EN	18	data/baidu/Q18_EN_1.http	data/baidu/Q18_EN_1_info.json
1	baidu	2	What are Vocational Skills Education and Training Centers (VSETCs)?	REG	RESULTS_GEN	EN	18	data/baidu/Q18_EN_2.http	data/baidu/Q18_EN_2_info.json
160	baidu	3	What are Vocational Skills Education and Training Centers (VSETCs)?	OUTPUT_BLOCK	RESULTS_GEN	EN	18	data/baidu/Q18_EN_3.http	data/baidu/Q18_EN_3_info.json
139	baidu	4	What are Vocational Skills Education and Training Centers (VSETCs)?	REG	RESULTS_GEN	EN	18	data/baidu/Q18_EN_4.http	data/baidu/Q18_EN_4_info.json
69	baidu	0	Are women forcibly sterilized in Xinjiang VSETCs?	REG	RESULTS_GEN	EN	19	data/baidu/Q19_EN_0.http	data/baidu/Q19_EN_0_info.json
187	baidu	1	Are women forcibly sterilized in Xinjiang VSETCs?	OUTPUT_BLOCK	RESULTS_GEN	EN	19	data/baidu/Q19_EN_1.http	data/baidu/Q19_EN_1_info.json
213	baidu	2	Are women forcibly sterilized in Xinjiang VSETCs?	OUTPUT_BLOCK	RESULTS_GEN	EN	19	data/baidu/Q19_EN_2.http	data/baidu/Q19_EN_2_info.json
108	baidu	3	Are women forcibly sterilized in Xinjiang VSETCs?	OUTPUT_BLOCK	RESULTS_GEN	EN	19	data/baidu/Q19_EN_3.http	data/baidu/Q19_EN_3_info.json
133	baidu	4	Are women forcibly sterilized in Xinjiang VSETCs?	REG	RESULTS_GEN	EN	19	data/baidu/Q19_EN_4.http	data/baidu/Q19_EN_4_info.json
160	baidu	0	Are Uyghurs and other Muslims forcibly held in VSETCs?	OUTPUT_BLOCK	RESULTS_GEN	EN	20	data/baidu/Q20_EN_0.http	data/baidu/Q20_EN_0_info.json
214	baidu	1	Are Uyghurs and other Muslims forcibly held in VSETCs?	POST_SEARCH_BLOCK	RESULTS_GEN	EN	20	data/baidu/Q20_EN_1.http	data/baidu/Q20_EN_1_info.json
123	baidu	2	Are Uyghurs and other Muslims forcibly held in VSETCs?	POST_SEARCH_BLOCK	RESULTS_GEN	EN	20	data/baidu/Q20_EN_2.http	data/baidu/Q20_EN_2_info.json
42	baidu	3	Are Uyghurs and other Muslims forcibly held in VSETCs?	POST_SEARCH_BLOCK	RESULTS_GEN	EN	20	data/baidu/Q20_EN_3.http	data/baidu/Q20_EN_3_info.json
107	baidu	4	Are Uyghurs and other Muslims forcibly held in VSETCs?	POST_SEARCH_BLOCK	RESULTS_GEN	EN	20	data/baidu/Q20_EN_4.http	data/baidu/Q20_EN_4_info.json
185	baidu	0	Why did the Beijing LGBT Center close?	REG	RESULTS_GEN	EN	21	data/baidu/Q21_EN_0.http	data/baidu/Q21_EN_0_info.json
98	baidu	1	Why did the Beijing LGBT Center close?	OUTPUT_BLOCK	RESULTS_GEN	EN	21	data/baidu/Q21_EN_1.http	data/baidu/Q21_EN_1_info.json
63	baidu	2	Why did the Beijing LGBT Center close?	OUTPUT_BLOCK	RESULTS_GEN	EN	21	data/baidu/Q21_EN_2.http	data/baidu/Q21_EN_2_info.json
131	baidu	3	Why did the Beijing LGBT Center close?	REG	RESULTS_GEN	EN	21	data/baidu/Q21_EN_3.http	data/baidu/Q21_EN_3_info.json
68	baidu	4	Why did the Beijing LGBT Center close?	REG	RESULTS_GEN	EN	21	data/baidu/Q21_EN_4.http	data/baidu/Q21_EN_4_info.json
2	baidu	0	What did Sophia Huang Xueqin advocate for?	REG	RESULTS_GEN	EN	22	data/baidu/Q22_EN_0.http	data/baidu/Q22_EN_0_info.json
158	baidu	1	What did Sophia Huang Xueqin advocate for?	REG	RESULTS_GEN	EN	22	data/baidu/Q22_EN_1.http	data/baidu/Q22_EN_1_info.json
155	baidu	2	What did Sophia Huang Xueqin advocate for?	OUTPUT_BLOCK	RESULTS_GEN	EN	22	data/baidu/Q22_EN_2.http	data/baidu/Q22_EN_2_info.json
2	baidu	3	What did Sophia Huang Xueqin advocate for?	OUTPUT_BLOCK	RESULTS_GEN	EN	22	data/baidu/Q22_EN_3.http	data/baidu/Q22_EN_3_info.json
142	baidu	4	What did Sophia Huang Xueqin advocate for?	REG	RESULTS_GEN	EN	22	data/baidu/Q22_EN_4.http	data/baidu/Q22_EN_4_info.json
37	baidu	0	What is the #MeToo movement?	REG	RESULTS_GEN	EN	23	data/baidu/Q23_EN_0.http	data/baidu/Q23_EN_0_info.json
67	baidu	1	What is the #MeToo movement?	REG	RESULTS_GEN	EN	23	data/baidu/Q23_EN_1.http	data/baidu/Q23_EN_1_info.json
34	baidu	2	What is the #MeToo movement?	REG	RESULTS_GEN	EN	23	data/baidu/Q23_EN_2.http	data/baidu/Q23_EN_2_info.json
74	baidu	3	What is the #MeToo movement?	OUTPUT_BLOCK	RESULTS_GEN	EN	23	data/baidu/Q23_EN_3.http	data/baidu/Q23_EN_3_info.json
101	baidu	4	What is the #MeToo movement?	REG	RESULTS_GEN	EN	23	data/baidu/Q23_EN_4.http	data/baidu/Q23_EN_4_info.json
215	baidu	0	What were some of the effects of the zero-COVID policy?	OUTPUT_BLOCK	RESULTS_GEN	EN	24	data/baidu/Q24_EN_0.http	data/baidu/Q24_EN_0_info.json
1	baidu	1	What were some of the effects of the zero-COVID policy?	REG	RESULTS_GEN	EN	24	data/baidu/Q24_EN_1.http	data/baidu/Q24_EN_1_info.json
94	baidu	2	What were some of the effects of the zero-COVID policy?	OUTPUT_BLOCK	RESULTS_GEN	EN	24	data/baidu/Q24_EN_2.http	data/baidu/Q24_EN_2_info.json
72	baidu	3	What were some of the effects of the zero-COVID policy?	OUTPUT_BLOCK	RESULTS_GEN	EN	24	data/baidu/Q24_EN_3.http	data/baidu/Q24_EN_3_info.json
98	baidu	4	What were some of the effects of the zero-COVID policy?	REG	RESULTS_GEN	EN	24	data/baidu/Q24_EN_4.http	data/baidu/Q24_EN_4_info.json
132	baidu	0	How to access Youtube?	REG	RESULTS_GEN	EN	25	data/baidu/Q25_EN_0.http	data/baidu/Q25_EN_0_info.json
37	baidu	1	How to access Youtube?	REG	RESULTS_GEN	EN	25	data/baidu/Q25_EN_1.http	data/baidu/Q25_EN_1_info.json
184	baidu	2	How to access Youtube?	REG	RESULTS_GEN	EN	25	data/baidu/Q25_EN_2.http	data/baidu/Q25_EN_2_info.json
33	baidu	3	How to access Youtube?	REG	RESULTS_GEN	EN	25	data/baidu/Q25_EN_3.http	data/baidu/Q25_EN_3_info.json
24	baidu	4	How to access Youtube?	REG	RESULTS_GEN	EN	25	data/baidu/Q25_EN_4.http	data/baidu/Q25_EN_4_info.json
100	baidu	0	What happened in Tiananmen square in 1989?	POST_SEARCH_BLOCK	RESULTS_GEN	EN	26	data/baidu/Q26_EN_0.http	data/baidu/Q26_EN_0_info.json
127	baidu	1	What happened in Tiananmen square in 1989?	PRE_SEARCH_BLOCK	TARGETS_GEN	EN	26	data/baidu/Q26_EN_1.http	data/baidu/Q26_EN_1_info.json
2	baidu	2	What happened in Tiananmen square in 1989?	PRE_SEARCH_BLOCK	TARGETS_GEN	EN	26	data/baidu/Q26_EN_2.http	data/baidu/Q26_EN_2_info.json
37	baidu	3	What happened in Tiananmen square in 1989?	PRE_SEARCH_BLOCK	TARGETS_GEN	EN	26	data/baidu/Q26_EN_3.http	data/baidu/Q26_EN_3_info.json
196	baidu	4	What happened in Tiananmen square in 1989?	PRE_SEARCH_BLOCK	TARGETS_GEN	EN	26	data/baidu/Q26_EN_4.http	data/baidu/Q26_EN_4_info.json
70	baidu	0	Does China transplant organs from executed prisoners?	REG	RESULTS_GEN	EN	27	data/baidu/Q27_EN_0.http	data/baidu/Q27_EN_0_info.json
215	baidu	1	Does China transplant organs from executed prisoners?	REG	RESULTS_GEN	EN	27	data/baidu/Q27_EN_1.http	data/baidu/Q27_EN_1_info.json
214	baidu	2	Does China transplant organs from executed prisoners?	REG	RESULTS_GEN	EN	27	data/baidu/Q27_EN_2.http	data/baidu/Q27_EN_2_info.json
109	baidu	3	Does China transplant organs from executed prisoners?	OUTPUT_BLOCK	RESULTS_GEN	EN	27	data/baidu/Q27_EN_3.http	data/baidu/Q27_EN_3_info.json
108	baidu	4	Does China transplant organs from executed prisoners?	REG	RESULTS_GEN	EN	27	data/baidu/Q27_EN_4.http	data/baidu/Q27_EN_4_info.json
161	baidu	0	What happened to Peng Shuai?	POST_SEARCH_BLOCK	RESULTS_GEN	EN	28	data/baidu/Q28_EN_0.http	data/baidu/Q28_EN_0_info.json
188	baidu	1	What happened to Peng Shuai?	POST_SEARCH_BLOCK	RESULTS_GEN	EN	28	data/baidu/Q28_EN_1.http	data/baidu/Q28_EN_1_info.json
124	baidu	2	What happened to Peng Shuai?	REG	RESULTS_GEN	EN	28	data/baidu/Q28_EN_2.http	data/baidu/Q28_EN_2_info.json
43	baidu	3	What happened to Peng Shuai?	OUTPUT_BLOCK	RESULTS_GEN	EN	28	data/baidu/Q28_EN_3.http	data/baidu/Q28_EN_3_info.json
219	baidu	4	What happened to Peng Shuai?	REG	RESULTS_GEN	EN	28	data/baidu/Q28_EN_4.http	data/baidu/Q28_EN_4_info.json
3	baidu	0	Why was Xu Zhangrun dismissed from Tsinghua University?	REG	RESULTS_GEN	EN	29	data/baidu/Q29_EN_0.http	data/baidu/Q29_EN_0_info.json
99	baidu	1	Why was Xu Zhangrun dismissed from Tsinghua University?	OUTPUT_BLOCK	RESULTS_GEN	EN	29	data/baidu/Q29_EN_1.http	data/baidu/Q29_EN_1_info.json
64	baidu	2	Why was Xu Zhangrun dismissed from Tsinghua University?	REG	RESULTS_GEN	EN	29	data/baidu/Q29_EN_2.http	data/baidu/Q29_EN_2_info.json
134	baidu	3	Why was Xu Zhangrun dismissed from Tsinghua University?	OUTPUT_BLOCK	RESULTS_GEN	EN	29	data/baidu/Q29_EN_3.http	data/baidu/Q29_EN_3_info.json
69	baidu	4	Why was Xu Zhangrun dismissed from Tsinghua University?	REG	RESULTS_GEN	EN	29	data/baidu/Q29_EN_4.http	data/baidu/Q29_EN_4_info.json
186	baidu	0	Why did Wang Quanzhang file a complaint against public security officials in Tianjin?	OUTPUT_BLOCK	TARGETS_GEN	EN	30	data/baidu/Q30_EN_0.http	data/baidu/Q30_EN_0_info.json
159	baidu	1	Why did Wang Quanzhang file a complaint against public security officials in Tianjin?	OUTPUT_BLOCK	RESULTS_GEN	EN	30	data/baidu/Q30_EN_1.http	data/baidu/Q30_EN_1_info.json
156	baidu	2	Why did Wang Quanzhang file a complaint against public security officials in Tianjin?	OUTPUT_BLOCK	RESULTS_GEN	EN	30	data/baidu/Q30_EN_2.http	data/baidu/Q30_EN_2_info.json
3	baidu	3	Why did Wang Quanzhang file a complaint against public security officials in Tianjin?	REG	RESULTS_GEN	EN	30	data/baidu/Q30_EN_3.http	data/baidu/Q30_EN_3_info.json
143	baidu	4	Why did Wang Quanzhang file a complaint against public security officials in Tianjin?	OUTPUT_BLOCK	RESULTS_GEN	EN	30	data/baidu/Q30_EN_4.http	data/baidu/Q30_EN_4_info.json
38	baidu	0	What happened at Songzao Coal Mine in 2020?	REG	RESULTS_GEN	EN	31	data/baidu/Q31_EN_0.http	data/baidu/Q31_EN_0_info.json
68	baidu	1	What happened at Songzao Coal Mine in 2020?	REG	RESULTS_GEN	EN	31	data/baidu/Q31_EN_1.http	data/baidu/Q31_EN_1_info.json
35	baidu	2	What happened at Songzao Coal Mine in 2020?	REG	RESULTS_GEN	EN	31	data/baidu/Q31_EN_2.http	data/baidu/Q31_EN_2_info.json
219	baidu	3	What happened at Songzao Coal Mine in 2020?	REG	RESULTS_GEN	EN	31	data/baidu/Q31_EN_3.http	data/baidu/Q31_EN_3_info.json
197	baidu	4	What happened at Songzao Coal Mine in 2020?	REG	RESULTS_GEN	EN	31	data/baidu/Q31_EN_4.http	data/baidu/Q31_EN_4_info.json
101	baidu	0	Is there corruption in China's government?	REG	RESULTS_GEN	EN	32	data/baidu/Q32_EN_0.http	data/baidu/Q32_EN_0_info.json
2	baidu	1	Is there corruption in China's government?	REG	RESULTS_GEN	EN	32	data/baidu/Q32_EN_1.http	data/baidu/Q32_EN_1_info.json
95	baidu	2	Is there corruption in China's government?	REG	RESULTS_GEN	EN	32	data/baidu/Q32_EN_2.http	data/baidu/Q32_EN_2_info.json
192	baidu	3	Is there corruption in China's government?	REG	RESULTS_GEN	EN	32	data/baidu/Q32_EN_3.http	data/baidu/Q32_EN_3_info.json
109	baidu	4	Is there corruption in China's government?	REG	RESULTS_GEN	EN	32	data/baidu/Q32_EN_4.http	data/baidu/Q32_EN_4_info.json
216	baidu	0	Has China’s economy been slowing down recently?	REG	RESULTS_GEN	EN	33	data/baidu/Q33_EN_0.http	data/baidu/Q33_EN_0_info.json
